2026-01-16 17:59:18,543 - INFO - ##################################################
2026-01-16 17:59:18,543 - INFO - Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/prompt_optim/S4_fully_created_by_AI/2025-10-21/vertex_ai/gemini-2.5-flash/4_prompt_fully_created_by_AI_2025-10-21_10-33-12_Noria.ttl
2026-01-16 17:59:18,543 - INFO - Number of Nodes : 539
2026-01-16 17:59:18,544 - INFO - Number of edges : 745
2026-01-16 17:59:18,544 - INFO - cumulative number of nodes : 539
2026-01-16 17:59:18,544 - INFO - degree_histogram : [0, 381, 41, 17, 20, 8, 17, 4, 6, 4, 8, 5, 6, 1, 2, 2, 1, 1, 2, 3, 3, 3, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
2026-01-16 17:59:18,545 - INFO - number of self loop : 23
2026-01-16 17:59:18,545 - INFO - ####  KPIs ####
2026-01-16 17:59:18,545 - INFO - DiGraph density : 0.0025691249801711833
2026-01-16 17:59:18,546 - INFO - cumulative density : 0.0025691249801711833
2026-01-16 17:59:18,549 - INFO - Average degree connectivity : {18: 4.527777777777778, 1: 0.007874015748031496, 7: 5.071428571428571, 6: 2.823529411764706, 13: 7.0, 2: 0.4146341463414634, 14: 1.6785714285714286, 12: 5.805555555555555, 3: 0.8431372549019608, 19: 3.491228070175439, 11: 5.581818181818182, 28: 5.5, 8: 5.354166666666667, 4: 0.9625, 27: 3.037037037037037, 10: 6.7375, 5: 1.025, 16: 5.125, 38: 6.394736842105263, 17: 7.352941176470588, 22: 6.045454545454546, 21: 2.9365079365079363, 20: 3.466666666666667, 9: 4.75, 15: 3.3333333333333335}
2026-01-16 17:59:18,549 - INFO - #### Subject, Object, predicate ####
2026-01-16 17:59:18,549 - INFO - Resource005,SN-ER01-JKL234,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource006,10.0.0.20,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource006,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource006,Virtualization Host 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Locus007,N1,{'label': 'locusLine', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Locus007,Location for Edge Router 01.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Locus007,2,{'label': 'locusRow', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Locus007,Rack N1-B02, Unit 2,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Application003,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Router,{'label': 'resourceType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Routeur Coeur 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,cr01.corp.example.com,{'label': 'resourceHostName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,InProduction,{'label': 'resourceUsageState', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,ASSET-CR-001,{'label': 'resourceLogisticId', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,2021-05-20T09:00:00+00:00,{'label': 'resourceInstallationDate', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Agent002,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,172.16.0.1,{'label': 'resourceManagementIPAddress', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,SN-CR01-GHI901,{'label': 'resourceSerialNumber', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,ProductModel003,{'label': 'resourceProductModel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Agent006,{'label': 'resourceManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Core Router 01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Locus006,{'label': 'locatedAtLocus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Resource004,Main router for internal network traffic.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Application003,VPN,{'label': 'applicationShortIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Application003,Provides secure remote access for employees.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Application003,Corporate VPN Service,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Application003,3001,{'label': 'applicationNumericalIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Application003,Remote Access,{'label': 'applicationFunctionalSubDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,555 - INFO - Application003,Network Services,{'label': 'applicationFunctionalDomain', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - Application003,Agent002,{'label': 'elementManagedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - Application003,infrastructure,{'label': 'applicationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - Application003,Service VPN Entreprise,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - Application003,CORP-VPN,{'label': 'applicationModelIdentifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - Application003,medium,{'label': 'applicationBusinessImportance', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,2024-04-20T10:00:00+00:00,{'label': 'loggingTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,Database Server CPU High Alert,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,thresholdCrossing,{'label': 'type', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,CPU usage on db01 at 95%.,{'label': 'logText', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,OperationPlan001,{'label': 'alarmProposedRepairAction', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,Application002,{'label': 'logOriginatingManagementSystem', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,Warning,{'label': 'alarmSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,CPU utilization on db01.ecommerce.corp exceeded 90...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - EventRecord001,Resource001,{'label': 'logOriginatingManagedObject', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,-6,{'label': 'networkInterfaceLaserRxOpticalPower', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,50,{'label': 'networkInterfaceRoutingPriorityMetric', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,physical,{'label': 'networkInterfaceType', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,ge-0/0/1 on cr01,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,Up,{'label': 'networkInterfaceAdministrativeStatus', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,-3,{'label': 'networkInterfaceLaserTxOpticalPower', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,-12,{'label': 'networkInterfaceLaserRxLowPowerWarningThreshold', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,Gigabit Ethernet interface on Core Router 01, conn...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,Resource004,{'label': 'networkInterfaceOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - NetworkInterface003,-2,{'label': 'networkInterfaceLaserRxHighPowerWarningThreshold', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - TroubleTicketNote002,Agent003,{'label': 'creator', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - TroubleTicketNote002,Restarted database service on db01. Monitored CPU,...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,556 - INFO - TroubleTicketNote002,Internal,{'label': 'troubleTicketNoteCommentType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - TroubleTicketNote002,EventRecord004,{'label': 'troubleTicketNoteCorrelatedExecution', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - TroubleTicketNote002,TroubleTicket001,{'label': 'isPartOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,556 - INFO - TroubleTicketNote002,2024-04-20T11:35:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - TroubleTicketNote002,Resolution,{'label': 'troubleTicketNoteOperationType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - TroubleTicketNote002,DB Team Action for TT-20240420-001,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Agent003,Specialized team managing all database instances.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Agent003,TicketingSystem,{'label': 'agentPreferredContactMethod', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Agent003,Équipe Admin Base de Données,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Agent003,Database Admin Team,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Agent003,Create a ticket in the DB support queue.,{'label': 'agentInstructions', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Agent003,8:30 am - 5:30 pm (Mon-Fri),{'label': 'agentWorkingHours', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - org#OrganizationalUnit002,Customer Service Department,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - org#OrganizationalUnit002,Agent005,{'label': 'hasMember', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - org#OrganizationalUnit002,Department handling customer inquiries and initial...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - org#OrganizationalUnit002,Département Service Client,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - ProductModel002,Cisco Catalyst 9300,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - ProductModel002,Enterprise-grade network switch.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - ProductModel002,www.cisco.com,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - OperationPlan002,AnomalyPattern002,{'label': 'references', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - OperationPlan002,Procedure for diagnosing and resolving flapping ne...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - OperationPlan002,ActionPostCondition002,{'label': 'operationPlanPostCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - OperationPlan002,Network Interface Troubleshooting Guide,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - OperationPlan002,ActionPreCondition002,{'label': 'operationPlanPreCondition', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,557 - INFO - AnomalyPattern002,Repeated 'interface up/down' events on a network d...,{'label': 'example', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - AnomalyPattern002,Network Link Flap,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - AnomalyPattern002,Pattern indicating intermittent loss and restorati...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Locus005,2,{'label': 'locusRow', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Locus005,R3,{'label': 'locusLine', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Locus005,Location for Virtualization Host 02.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - Locus005,Rack R3-A01, Unit 2,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - ChangeRequest003,P0D,{'label': 'changeRequestOutageDuration', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,557 - INFO - ChangeRequest003,InternalIntervention,{'label': 'changeRequestCategory', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,true,{'label': 'changeRequestIsRegulated', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,Approved,{'label': 'changeRequestStatusCurrent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,OperationPlan004,{'label': 'references', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,Agent001,{'label': 'changeRequestActorParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,2024-06-01T17:00:00+00:00,{'label': 'changeRequestPlannedEndTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,CR-20240601-001,{'label': 'identifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,ApplicationModule002,{'label': 'changeRequestImpact', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,Integrate a new payment gateway into the E-commerc...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,Agent004,{'label': 'changeRequestInitiatorParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,2024-06-01T09:00:00+00:00,{'label': 'changeRequestPlannedStartTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,2024-05-10T10:00:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,Implement New Payment Gateway,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,Standard,{'label': 'changeRequestType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ChangeRequest003,SoftwareUpgrade,{'label': 'changeRequestChangeCause', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ProductModel001,Dell PowerEdge R750,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ProductModel001,High-performance rack server model.,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - ProductModel001,en-us,{'label': 'productManufacturedBy', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,Nagios,{'label': 'troubleTicketSupervisionTool', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,E-commerce Platform Outage,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,2024-04-20T11:45:00+00:00,{'label': 'troubleTicketPlannedRestorationDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,ImmediateIntervention,{'label': 'troubleTicketUrgency', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,ApplicationModule002,{'label': 'troubleTicketRelatedService', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,EventRecord001,{'label': 'relation', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,EventRecord004,{'label': 'documentStatusHistory', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,TotalBreakdown,{'label': 'troubleTicketCriticity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,TT-20240420-001,{'label': 'identifier', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,Resource001,{'label': 'troubleTicketImpacts', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,558 - INFO - TroubleTicket001,ApplicationModule003,{'label': 'troubleTicketImpacts', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Resource003,{'label': 'troubleTicketRelatedResource', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Panne Plateforme E-commerce,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,true,{'label': 'troubleTicketIsNotificationEnable', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,2024-04-20T10:25:00+00:00,{'label': 'created', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Failure,{'label': 'troubleTicketType', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,EventRecord006,{'label': 'relation', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Critical,{'label': 'troubleTicketSeverity', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,2024-04-20T12:00:00+00:00,{'label': 'troubleTicketCommittedRestorationDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Database server unresponsive, likely due to high C...,{'label': 'troubleTicketCause', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Resource002,{'label': 'troubleTicketImpacts', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Customers unable to complete purchases due to back...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,2024-04-20T10:20:00+00:00,{'label': 'troubleTicketDetectionDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,ApplicationModule001,{'label': 'troubleTicketImpacts', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Agent005,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Customer,{'label': 'troubleTicketOrigin', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Service001,{'label': 'troubleTicketRelatedService', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,ManagedBackboneNetworks,{'label': 'problemResponsibility', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,2024-04-20T11:30:00+00:00,{'label': 'troubleTicketTargetRestorationDateTime', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,InProgress,{'label': 'troubleTicketStatusCurrent', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Agent001,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,EventRecord003,{'label': 'troubleTicketTrigger', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,Agent003,{'label': 'troubleTicketRelatedParty', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - TroubleTicket001,P1,{'label': 'troubleTicketPriority', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,true,{'label': 'applicationModuleHotlineEnabled', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Gold,{'label': 'applicationModuleSlaLevel', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,E-commerce Frontend Prod,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,ECOMM-V2_FRONTEND-PROD,{'label': 'applicationModuleName', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Frontend E-commerce Prod,{'label': 'label', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Production instance of the E-commerce platform's u...,{'label': 'comment', 'edge_type': 'entity_to_literal', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Agent001,{'label': 'applicationModuleSupportTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Resource008,{'label': 'resourceForApplication', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Application001,{'label': 'applicationModuleOf', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,org#OrganizationalUnit001,{'label': 'applicationModuleAdministrationTeam', 'edge_type': 'entity_to_entity', 'width': 1}
2026-01-16 17:59:18,559 - INFO - ApplicationModule001,Agent004,{'label': 'applicationModuleAdministrationLeader', 'edge_type': 'entity_to_entity', 'width': 1}
